21299lbl	C0016382	flushes
021866s2s3,021729s2,021713s10,021436s16lbl	C0036341	Schizophrenia
021866s2s3,021729s2,021713s10,021436s16lbl	C0036341	schizophrenia
021866s2s3,021729s2,021713s10,021436s16lbl	C0005586	Bipolar Disorder
021866s2s3,021729s2,021713s10,021436s16lbl	C0085631	Agitation
021866s2s3,021729s2,021713s10,021436s16lbl	C0085631	agitation
021866s2s3,021729s2,021713s10,021436s16lbl	C0005586	bipolar disorder
021866s2s3,021729s2,021713s10,021436s16lbl	C0085631	Psychomotor agitation
021866s2s3,021729s2,021713s10,021436s16lbl	C0085631	agitated
020333s013lbl	C0836924	thrombocythemia
020333s013lbl	C0027022	myeloproliferative disorders
19813s039lbl	C0030193	pain
19813s039lbl	C0398353	hypoventilation
19813s039lbl	C0030193	Pain
19813s039lbl	C0013146	abuse
19813s039lbl	C0740858	substance abuse
19813s039lbl	C0085762	alcohol abuse
19813s039lbl	C1269683	major depression
21300lbl	C0018621	Seasonal Allergic Rhinitis
21300lbl	C0018621	seasonal allergic rhinitis
21300lbl	C0002103	Allergic Rhinitis
21300lbl	C0002103	allergic rhinitis
21300lbl	C0042109	Urticaria
21300lbl	C0033774	pruritus
21300lbl	C0042109	hives
21300lbl	C0042109	urticaria
21301lbl	C0020676	Hypothyroidism
21301lbl	C0020676	hypothyroidism
21301lbl	C0040147	thyroiditis
21301lbl	C0018021	goiter
21301lbl	C0018021	goiters
21301lbl	C0040137	thyroid nodules
21301lbl	C0677607	chronic lymphocytic thyroiditis
21301lbl	C0342208	multinodular goiter
21301lbl	C0549473	thyroid cancer
21302lbl	C0011615	atopic dermatitis
21081s011lbl	C0011854	type 1 diabetes mellitus
21081s011lbl	C0011860	type 2 diabetes mellitus
21081s011lbl	C0020456	hyperglycemia
21304lbl	C0035333	retinitis
21304lbl	C0001175	acquired immunodeficiency syndrome
21304lbl	C0035333	Retinitis
020500s010lbl	C0032305	Pneumocystis carinii pneumonia
21310lbl	C0029456	osteoporosis
21310lbl	C0025322	early menopause
21310lbl	C0085762	alcohol abuse
21312lbl	C0002103	Allergic Rhinitis
21312lbl	C0002103	allergic rhinitis
21312lbl	C0042109	Urticaria
21312lbl	C0033774	pruritus
21312lbl	C0042109	hives
21312lbl	C0042109	urticaria
21316lbl	C0004153	atherosclerotic vascular disease
21316lbl	C0018799	Heart Disease
21316lbl	C0010054	coronary atherosclerosis
21316lbl	C0018799	heart disease
21316lbl	C0020473	Hyperlipidemia
21316lbl	C0042373	vascular disease
21316lbl	C0020443	hypercholesterolemia
21316lbl	C0011849	diabetes mellitus
21316lbl	C0020676	hypothyroidism
21316lbl	C0027726	nephrotic syndrome
21316lbl	C0023895	liver disease
21316lbl	C0020557	hypertriglyceridemia
21316lbl	C0020476	hyperlipoproteinemia
21316lbl	C0020476	Hyperlipoproteinemias
021312s006lbl	C0018621	Seasonal Allergic Rhinitis
021312s006lbl	C0018621	seasonal allergic rhinitis
021312s006lbl	C0002103	Allergic Rhinitis
021312s006lbl	C0002103	allergic rhinitis
021312s006lbl	C0042109	Urticaria
021312s006lbl	C0033774	pruritus
021312s006lbl	C0042109	hives
021312s006lbl	C0042109	urticaria
21323lbl	C1269683	major depressive disorder
21323lbl	C0917801	insomnia
21323lbl	C0917799	hypersomnia
21323lbl	C0085631	psychomotor agitation
21323lbl	C0015672	fatigue
21323lbl	C0038663	suicide attempt
21323lbl	C1269683	major depressive disorders
021312s007lbl	C0018621	Seasonal Allergic Rhinitis
021312s007lbl	C0018621	seasonal allergic rhinitis
021312s007lbl	C0002103	Allergic Rhinitis
021312s007lbl	C0002103	allergic rhinitis
021312s007lbl	C0042109	Urticaria
021312s007lbl	C0033774	pruritus
021312s007lbl	C0042109	hives
021312s007lbl	C0042109	urticaria
020604s044_2lbl	C0006625	Cachexia
020604s044_2lbl	C0006625	cachexia
103705s5209lbl	C0024299	lymphoma
17430s028,029,030lbl	C0042029	urinary tract infections
17430s028,029,030lbl	C0021311	infections
021773s004lbl	C0011860	type 2 diabetes mellitus
021713s004,021436s007lbl	C0036341	Schizophrenia
021713s004,021436s007lbl	C0036341	schizophrenia
021713s004,021436s007lbl	C0005586	Bipolar Disorder
020394s005lbl	C1260880	rhinorrhea
020394s005lbl	C0009443	common cold
020394s005lbl	C0018621	seasonal allergic rhinitis
020394s005lbl	C0027424	nasal congestion
020394s005lbl	C0037383	sneezing
021773s007lbl	C0011860	type 2 diabetes mellitus
21333lbl	C0270327	Nocturnal Enuresis
21333lbl	C0270327	nocturnal enuresis
21333lbl	C0011848	Diabetes Insipidus
21333lbl	C0011848	diabetes insipidus
21333lbl	C0032617	polyuria
21333lbl	C0085602	polydipsia
21333lbl	C0018674	head trauma
21333lbl	C0162283	nephrogenic diabetes insipidus
21333lbl	C0027424	nasal congestion
21333lbl	C0035455	rhinitis
021029s008lbl	C1621958	glioblastoma multiforme
021029s008lbl	C0004114	astrocytoma
21335lbl	C0023473	chronic myeloid leukemia
21337lbl	C0021311	infections
21337lbl	C0021311	Infections
21337lbl	C0155862	Pneumonia due to Streptococcus
21337lbl	C0004610	bacteremia
21337lbl	C0042029	Urinary Tract Infections
21337lbl	C0034186	pyelonephritis
21337lbl	C0030790	Pelvic Infections
21337lbl	C0000817	septic abortion
021773s012lbl	C0011860	type 2 diabetes mellitus
17106s032lbl	C0043144	wheezing
17106s032lbl	C0016382	flushing
17106s032lbl	C0039231	tachycardia
17106s032lbl	C0036572	seizure
021029s012lbl	C1621958	glioblastoma multiforme
021029s012lbl	C0004114	astrocytoma
21341lbl	C0029408	osteoarthritis
21341lbl	C0003873	rheumatoid arthritis
21341lbl	C0013390	dysmenorrhea
21342lbl	C0020676	Hypothyroidism
21342lbl	C0020676	hypothyroidism
21342lbl	C0040147	thyroiditis
21342lbl	C0018021	goiter
21342lbl	C0018021	goiters
21342lbl	C0040137	thyroid nodules
21342lbl	C0677607	chronic lymphocytic thyroiditis
21342lbl	C0342208	multinodular goiter
21342lbl	C0549473	thyroid cancer
21343lbl	C0600139	prostate cancer
21008scs010_sandostatin_lbl	C0001206	Acromegaly
21008scs010_sandostatin_lbl	C0001206	acromegaly
21008scs010_sandostatin_lbl	C0007095	Carcinoid Tumors
21008scs010_sandostatin_lbl	C0011991	diarrhea
21008scs010_sandostatin_lbl	C0016382	flushing
21008scs010_sandostatin_lbl	C0007095	carcinoid tumors
21008scs010_sandostatin_lbl	C0027651	Tumors
21008scs010_sandostatin_lbl	C0027651	tumors
21008scs010_sandostatin_lbl	C0024586	carcinoid syndrome
21008scs010_sandostatin_lbl	C0027651	tumor
21344lbl	C0678222	breast cancer
21345lbl	C0149871	deep vein thrombosis
21345lbl	C0034065	pulmonary embolism
21345lbl	C0019557	hip fracture
21345lbl	C0086511	knee replacement
50443slr035_blenoxane_lbl	C0027651	neoplasms
50443slr035_blenoxane_lbl	C0007097	Carcinoma
50443slr035_blenoxane_lbl	C0006826	cancer
50443slr035_blenoxane_lbl	C0024299	Lymphomas
50443slr035_blenoxane_lbl	C0024299	lymphoma
50443slr035_blenoxane_lbl	C0677483	Testicular Carcinoma
50443slr035_blenoxane_lbl	C0008497	choriocarcinoma
50443slr035_blenoxane_lbl	C0032227	Pleural Effusion
50443slr035_blenoxane_lbl	C0032227	pleural effusion
50443slr035_blenoxane_lbl	C0032227	pleural effusions
18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl	C0036572	seizures
18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl	C0014553	absence seizures
18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl	C0036572	seizure
18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl	C0041657	loss of consciousness
18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl	C0014544	epileptic
21356lbl	C0021311	infection
019938s048lbl	C0011849	diabetes mellitus
019938s048lbl	C0020456	hyperglycemia
019938s048lbl	C0011854	Type 1 diabetes
019938s048lbl	C0011860	Type 2 diabetes
21360lbl	C0021311	infection
21363lbl	C0002103	Allergic Rhinitis
21363lbl	C0002103	allergic rhinitis
21363lbl	C0042109	Urticaria
21363lbl	C0033774	pruritus
21363lbl	C0042109	hives
21363lbl	C0042109	urticaria
18714s008,009lbl	C0021311	infections
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0019360	Herpes Zoster
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0021311	Infections
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0019360	herpes zoster
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0019360	shingles
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0019342	Genital Herpes
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0019342	genital herpes
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0008049	Chickenpox
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0008049	chickenpox
18828slr029,19909slr019,20089slr018_zovirax_lbl	C0008049	varicella
18662s054lbl	C0702166	Acne
18662s054lbl	C0702166	acne
18662s054lbl	C0000768	birth defects
18662s054lbl	C0020492	Hyperostosis
020778s029,020779s050,021503s011lbl	C0019693	HIV infection
21379lbl	C0600139	prostate cancer
21061s5s6lbl	C0021311	infections
21061s5s6lbl	C0008677	chronic bronchitis
21061s5s6lbl	C0149512	Acute sinusitis
21061s5s6lbl	C0155862	pneumonia due to Streptococcus
21061s5s6lbl	C0008148	Chlamydia
21061s5s6lbl	C0023241	Legionella
21061s5s6lbl	C0042029	urinary tract infections
21061s5s6lbl	C0010692	cystitis
21061s5s6lbl	C0034186	Pyelonephritis
21061s5s6lbl	C0018081	gonorrhea
21061s5s6lbl	C0021311	infection
21386lbl	C0020437	Hypercalcemia
21386lbl	C0006826	Malignancy
21386lbl	C0020437	hypercalcemia
21386lbl	C0006826	malignancy
21386lbl	C0018801	cardiac failure
21386lbl	C0020502	hyperparathyroidism
21386lbl	C0027651	tumor
21386lbl	C0026764	Multiple Myeloma
21386lbl	C0027651	Tumors
21386lbl	C0026764	multiple myeloma
21386lbl	C0027651	tumors
21386lbl	C0600139	Prostate cancer
021540s008lbl	C0002962	Angina
021540s008lbl	C0002962	angina
021540s008lbl	C0002963	Variant Angina
021540s008lbl	C0018801	heart failure
021540s008lbl	C0018799	heart disease
021540s008lbl	C0020538	hypertension
021540s008lbl	C0027051	myocardial infarction
021540s008lbl	C0038454	stroke
021540s008lbl	C0011860	type 2 diabetes
021540s008lbl	C0035309	retinopathy
021540s008lbl	C0001925	albuminuria
021540s008lbl	C0020445	familial hypercholesterolemia
021540s008lbl	C0004153	atherosclerotic vascular disease
021540s008lbl	C0020443	hypercholesterolemia
021540s008lbl	C0011849	diabetes mellitus
021540s008lbl	C0020676	hypothyroidism
021540s008lbl	C0027726	nephrotic syndrome
021540s008lbl	C0023895	liver disease
021540s009lbl	C0002962	Angina
021540s009lbl	C0002962	angina
021540s009lbl	C0002963	Variant Angina
021540s009lbl	C0018801	heart failure
021540s009lbl	C0018799	heart disease
021540s009lbl	C0020538	hypertension
021540s009lbl	C0027051	myocardial infarction
021540s009lbl	C0038454	stroke
021540s009lbl	C0011860	type 2 diabetes
021540s009lbl	C0035309	retinopathy
021540s009lbl	C0001925	albuminuria
021540s009lbl	C0020445	familial hypercholesterolemia
021540s009lbl	C0004153	atherosclerotic vascular disease
021540s009lbl	C0020443	hypercholesterolemia
021540s009lbl	C0011849	diabetes mellitus
021540s009lbl	C0020676	hypothyroidism
021540s009lbl	C0027726	nephrotic syndrome
021540s009lbl	C0023895	liver disease
20943slr013_verapamil_lbl	C0085580	essential hypertension
021540s011lbl	C0002962	Angina
021540s011lbl	C0002962	angina
021540s011lbl	C0002963	Variant Angina
021540s011lbl	C0018801	heart failure
021540s011lbl	C0018799	heart disease
021540s011lbl	C0020538	hypertension
021540s011lbl	C0027051	myocardial infarction
021540s011lbl	C0038454	stroke
021540s011lbl	C0011860	type 2 diabetes
021540s011lbl	C0035309	retinopathy
021540s011lbl	C0001925	albuminuria
021540s011lbl	C0020443	hypercholesterolemia
021540s011lbl	C0020445	familial hypercholesterolemia
021540s011lbl	C0004153	atherosclerotic vascular disease
021540s011lbl	C0011849	diabetes mellitus
021540s011lbl	C0020676	hypothyroidism
021540s011lbl	C0027726	nephrotic syndrome
021540s011lbl	C0023895	liver disease
21397lbl	C0032768	Postherpetic Neuralgia
21397lbl	C0032768	postherpetic neuralgia
21397lbl	C0014544	Epilepsy
21397lbl	C0036572	seizures
21397lbl	C0014544	epilepsy
021257s006lbl	C0017601	glaucoma
021257s006lbl	C0028840	ocular hypertension
021610s001,021611s001lbl	C0030193	pain
21402lbl	C0020676	Hypothyroidism
21402lbl	C0020676	hypothyroidism
21402lbl	C0040147	thyroiditis
21402lbl	C0018021	goiter
21402lbl	C0018021	goiters
21402lbl	C0040137	thyroid nodules
21402lbl	C0677607	chronic lymphocytic thyroiditis
21402lbl	C0342208	multinodular goiter
21402lbl	C0549473	thyroid cancer
20287se1-032_fragmin_lbl	C0002962	angina
20287se1-032_fragmin_lbl	C0027051	myocardial infarction
20287se1-032_fragmin_lbl	C0002962	Angina
20287se1-032_fragmin_lbl	C0027051	Myocardial Infarction
20287se1-032_fragmin_lbl	C0149871	deep vein thrombosis
20287se1-032_fragmin_lbl	C0151950	DVT
20287se1-032_fragmin_lbl	C0034065	pulmonary embolism
017463s104lbl	C0003873	rheumatoid arthritis
017463s104lbl	C0029408	osteoarthritis
017463s104lbl	C0030193	pain
017463s104lbl	C0013390	dysmenorrhea
21408lbl	C0040247	tinea
21408lbl	C0032024	pityriasis
21409lbl	C0004096	asthma
20685slr058_crixivan_lbl	C0021311	infection
20367s53lbl	C0002871	anemia
20367s53lbl	C0040034	thrombocytopenia
20367s53lbl	C0019209	hepatomegaly
20367s53lbl	C0038002	splenomegaly
021290s006,007lbl	C0020538	hypertension
21427lbl	C1269683	major depressive disorder
21427lbl	C0917801	insomnia
21427lbl	C0917799	hypersomnia
21427lbl	C0085631	psychomotor agitation
21427lbl	C0015672	fatigue
21427lbl	C0038663	suicide attempt
020212s008lbl	C0878544	cardiomyopathy
020212s008lbl	C0678222	breast cancer
020212s008lbl	C0027651	tumor
21431lbl	C0001973	alcohol dependence
21437lbl	C0020538	hypertension
20164S36lbl	C0149871	deep vein thrombosis
20164S36lbl	C0034065	pulmonary embolism
020977s014,020978s016lbl	C0021311	infection
020977s014,020978s016lbl	C0020517	hypersensitivity
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0036572	seizures
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0036572	seizure
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0014553	absence seizures
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0041657	loss of consciousness
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0014544	epileptic
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0014544	Epilepsy
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0149931	Migraine
018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl	C0149931	migraine headaches
20688slr016_patanol_lbl	C0009763	conjunctivitis
21445lbl	C0020443	Hypercholesterolemia
21445lbl	C0020443	hypercholesterolemia
21445lbl	C0020445	Familial Hypercholesterolemia
21445lbl	C0004153	atherosclerotic vascular disease
21445lbl	C0043096	weight reduction
21445lbl	C0011849	diabetes
21445lbl	C0085096	peripheral arterial disease
21445lbl	C0162871	abdominal aortic aneurysm
21445lbl	C0007273	carotid artery disease
21445lbl	C0020538	hypertension
21445lbl	C0020676	hypothyroidism
21445lbl	C0023895	liver disease
21445lbl	C0022661	chronic renal failure
21449lbl	C0019189	chronic hepatitis
21449lbl	C0019163	hepatitis B
21449lbl	C0019189	Chronic Hepatitis
21449lbl	C0016059	fibrosis
21449lbl	C0016059	Fibrosis
21454lbl	C0027651	tumors
21454lbl	C0175677	trauma
21460lbl	C0011860	type 2 diabetes
21460lbl	C0020456	hyperglycemia
21222s1lbl	C0021311	infections
21222s1lbl	C0008677	Chronic Bronchitis
21222s1lbl	C0032285	Pneumonia
21222s1lbl	C0031350	Pharyngitis
21222s1lbl	C0040425	Tonsillitis
21222s1lbl	C0035436	rheumatic fever
21222s1lbl	C0031350	pharyngitis
21222s1lbl	C0040425	tonsillitis
21222s1lbl	C0021311	Infections
021652s003lbl	C0021311	infection
021652s003lbl	C0020517	hypersensitivity
21468lbl	C1261469	end stage renal disease
021652s005lbl	C0021311	infection
021652s005lbl	C0020517	hypersensitivity
019766s069lbl	C0018799	heart disease
019766s069lbl	C0011849	diabetes
019766s069lbl	C0038454	stroke
019766s069lbl	C0007820	cerebrovascular disease
019766s069lbl	C0027051	myocardial infarction
019766s069lbl	C0020443	Hypercholesterolemia
019766s069lbl	C0020443	hypercholesterolemia
019766s069lbl	C0020557	hypertriglyceridemia
019766s069lbl	C0020473	hyperlipidemia
019766s069lbl	C0020445	familial hypercholesterolemia
019766s069lbl	C0020445	Familial Hypercholesterolemia
019766s069lbl	C0025274	menarche
019766s069lbl	C0020676	hypothyroidism
019766s069lbl	C0027726	nephrotic syndrome
019766s069lbl	C0023895	liver disease
019766s069lbl	C0020476	Hyperlipoproteinemias
019766s070lbl	C0018799	heart disease
019766s070lbl	C0011849	diabetes
019766s070lbl	C0038454	stroke
019766s070lbl	C0007820	cerebrovascular disease
019766s070lbl	C0027051	myocardial infarction
019766s070lbl	C0020443	Hypercholesterolemia
019766s070lbl	C0020443	hypercholesterolemia
019766s070lbl	C0020557	hypertriglyceridemia
019766s070lbl	C0020473	hyperlipidemia
019766s070lbl	C0020445	familial hypercholesterolemia
019766s070lbl	C0020476	Hyperlipoproteinemias
019766s070lbl	C0020445	Familial Hypercholesterolemia
019766s070lbl	C0025274	menarche
019766s070lbl	C0020676	hypothyroidism
019766s070lbl	C0027726	nephrotic syndrome
019766s070lbl	C0023895	liver disease
020273s008lbl	C0033860	psoriasis
103772s5073lbl	C0003873	Rheumatoid Arthritis
103772s5073lbl	C0003873	rheumatoid arthritis
103772s5073lbl	C0034895	rectovaginal fistulas
103772s5073lbl	C0016169	fistula
019766s074lbl	C0018799	heart disease
019766s074lbl	C0011849	diabetes
019766s074lbl	C0038454	stroke
019766s074lbl	C0007820	cerebrovascular disease
019766s074lbl	C0027051	myocardial infarction
019766s074lbl	C0020443	Hypercholesterolemia
019766s074lbl	C0020443	hypercholesterolemia
019766s074lbl	C0020557	hypertriglyceridemia
019766s074lbl	C0020473	hyperlipidemia
019766s074lbl	C0020445	familial hypercholesterolemia
019766s074lbl	C0020476	Hyperlipoproteinemias
019766s074lbl	C0020445	Familial Hypercholesterolemia
019766s074lbl	C0025274	menarche
019766s074lbl	C0020676	hypothyroidism
019766s074lbl	C0027726	nephrotic syndrome
019766s074lbl	C0023895	liver disease
019766s075lbl	C0018799	heart disease
019766s075lbl	C0011849	diabetes
019766s075lbl	C0038454	stroke
019766s075lbl	C0007820	cerebrovascular disease
019766s075lbl	C0027051	myocardial infarction
019766s075lbl	C0020443	Hypercholesterolemia
019766s075lbl	C0020443	hypercholesterolemia
019766s075lbl	C0020557	hypertriglyceridemia
019766s075lbl	C0020473	hyperlipidemia
019766s075lbl	C0020445	familial hypercholesterolemia
019766s075lbl	C0020476	Hyperlipoproteinemias
019766s075lbl	C0020445	Familial Hypercholesterolemia
019766s075lbl	C0025274	menarche
019766s075lbl	C0020676	hypothyroidism
019766s075lbl	C0027726	nephrotic syndrome
019766s075lbl	C0023895	liver disease
009218s101lbl	C0042487	venous thrombosis
009218s101lbl	C0034065	pulmonary embolism
009218s101lbl	C0004238	atrial fibrillation
009218s101lbl	C0027051	myocardial infarction
009218s101lbl	C0038454	stroke
21077se1-003_advair_lbl	C0004096	Asthma
21077se1-003_advair_lbl	C0004096	asthma
21077se1-003_advair_lbl	C0006266	bronchospasm
21077se1-003_advair_lbl	C0024117	Chronic Obstructive Pulmonary Disease
21077se1-003_advair_lbl	C0008677	Chronic Bronchitis
21077se1-003_advair_lbl	C0024117	COPD
21077se1-003_advair_lbl	C0008677	chronic bronchitis
21077se1-003_advair_lbl	C0024115	Pulmonary Disease
009218s102lbl	C0042487	venous thrombosis
009218s102lbl	C0034065	pulmonary embolism
009218s102lbl	C0004238	atrial fibrillation
009218s102lbl	C0027051	myocardial infarction
009218s102lbl	C0038454	stroke
21492lbl	C1384494	metastatic carcinoma
021085s014lbl	C0021311	infections
021085s014lbl	C0037199	Sinusitis
021085s014lbl	C0008677	Chronic Bronchitis
021085s014lbl	C0032285	Pneumonia
021085s014lbl	C0008148	Chlamydia
021085s014lbl	C0021311	Infections
021085s014lbl	C0021311	infection
021430s000,020785s031lbl	C0026764	Multiple Myeloma
021430s000,020785s031lbl	C0026764	multiple myeloma
021430s000,020785s031lbl	C0014743	Erythema Nodosum
